smiles,property
COCCNC(=O)Cn1cc(cn1)c2cnc3ccc(cc3n2)N(CC4CC4)c5cc(OC)cc(OC)c5,6.13
CNC(=O)CN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,6.14
Cl.COc1cc(OC)cc(c1)N(CC2CCNCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.91
COc1cc(OC)cc(c1)N(Cc2cc(C)on2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.0
COc1cc(OC)cc(c1)N(CCCO)c2ccc3ncc(nc3c2)c4cn[nH]c4,6.85
COc1cc(OC)cc(c1)N(Cc2ccc(Cl)s2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.46
COc1cc(OC)cc(c1)N(CC(O)CO)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.69
CNC(=O)OCCN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,6.36
COc1cc(OC)cc(c1)N(CCC#N)c2ccc3ncc(nc3c2)c4cnn(CCO)c4,7.24
COc1cc(OC)cc(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(CCS(=O)(=O)C)c4,7.2
CNc1cccc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.67
COc1cc(OC)cc(c1)N(CC(C)(C)O)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.19
COc1cc(OC)cc(c1)N(C[C@@H]2CCCN2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.96
COc1cc(OC)cc(c1)N(CCNS(=O)(=O)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.74
Cl.COc1cc(OC)cc(c1)N(CCN2CCCC2)c3ccc4ncc(nc4c3)c5cn[nH]c5,7.35
COc1cc(OC)cc(c1)N(Cc2csc(C)n2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.72
Cl.COc1cc(OC)cc(c1)N(CCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.47
CNCCN(c1ccc2ncc(nc2c1)c3cnn(CC(=O)NC)c3)c4cc(OC)cc(OC)c4,6.51
Cl.CNCCN(c1ccc2ncc(nc2c1)c3cnn(CC(=O)NC)c3)c4cc(OC)cc(OC)c4,5.79
COc1cc(OC)cc(c1)N(CC2CO2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.18
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCNS(=O)(=O)N(C)C)c5,5.69
COc1cc(OC)cc(c1)N(CCNS(=O)(=O)N(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.74
Cl.COc1cc(OC(C)C)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.28
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCNS(=O)(=O)C)c5,6.14
CNCCCN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,7.36
COc1cc(cc(c1)C(=O)N2CCCC2)N(CCCN3CCCC3)c4ccc5ncc(nc5c4)c6cnn(C)c6,5.73
Cl.COc1cc(OCC2CC2)cc(c1)N(CC3CC3)c4ccc5ncc(nc5c4)c6cnn(C)c6,6.1
COc1cc(OC)cc(c1)N(CC=C)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.14
COc1cc(OC)cc(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.08
COc1cc(OC)cc(c1)N(CCCO)c2ccc3ncc(nc3c2)c4cnn(CCS(=O)(=O)C)c4,6.99
COc1cc(OC)cc(c1)N(CCCO)c2ccc3ncc(nc3c2)c4cnn(CCO)c4,7.15
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CC(O)CO)c5,5.07
CNCCN(c1ccc2ncc(nc2c1)c3cnn(CCS(=O)(=O)C)c3)c4cc(OC)cc(OC)c4,5.92
CNCCN(c1ccc2ncc(nc2c1)c3cn[nH]c3)c4cc(OC)cc(OC)c4,5.76
CCNCCN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,6.94
COc1cc(OCCO)cc(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.33
Cl.COc1cc(cc(c1)C(=O)N2CCCC2)N(CCCO)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.23
Cl.CNCC(O)CN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,7.02
CNCC(O)CN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,7.29
Cl.COc1cc(OC)cc(c1)N(CCCN2CCC(F)(F)C2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.57
COc1cc(OC)cc(c1)N(C\C(=N/O)\C)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.61
COc1cc(OC)cc(c1)N(C\C(=N\O)\C)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.69
COc1cc(OC)cc(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cn[nH]c5,7.56
COc1cc(OC)cc(c1)N(CCNC2CCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.24
COc1cc(OC)cc(c1)N(CCNC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.38
CNCCOc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.1
Cl.CNCCN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OCCO)c4,5.15
Cl.COc1cc(OC)cc(c1)N(CCCN2CCC(O)C2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.72
COc1cc(F)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cn[nH]c5,7.01
Cl.COc1cc(OC)cc(c1)N(CCN)c2ccc3ncc(nc3c2)c4cn[nH]c4,5.78
COc1cc(OCCO)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cn[nH]c5,6.17
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CC(=O)N6CCC(O)C6)c5,6.07
COc1cc(OC)cc(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(CCS(=O)(=O)C)c5,7.97
COc1cc(OC)cc(c1)N(CC(O)CN2CCCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.47
Cl.C(C1CC1)N(c2ccccc2)c3ccc4ncc(nc4c3)c5cn[nH]c5,6.16
Cl.COc1cc(OC)cc(c1)N(CCC(=O)O)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.35
COc1cc(OCCO)cc(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cn[nH]c5,6.71
Cl.COc1cc(OC)cc(c1)N(CCN2CCOCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.81
COc1cc(OC)cc(c1)N(CCCO)c2ccc3ncc(nc3c2)c4cnn(c4)C5CCCCO5,7.13
COc1cc(OC)cc(c1)N(CCCN)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.8
Cl.COc1cc(OC)cc(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(CCO)c5,7.93
Cl.COc1cc(OC)cc(c1)N(CCN2CCNCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.73
CNCCN(c1ccc2ncc(nc2c1)c3cnn(CCO)c3)c4cc(OC)cc(OC)c4,5.74
CNC(=O)Cn1cc(cn1)c2cnc3ccc(cc3n2)N(CCCO)c4cc(OC)cc(OC)c4,6.56
COc1cc(OC)cc(c1)N(CC#C)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.93
Cl.COc1cc(OC)cc(c1)N(CCN2CCC(N)C2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.6
COc1cc(OCCO)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCS(=O)(=O)C)c5,5.92
COc1cc(OC)cc(c1)N(Cc2ccc(Cl)s2)c3ccc4ncc(nc4c3)c5cn[nH]c5,6.58
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCF)c5,5.56
COc1cc(OC)cc(c1)N(CCN2CCCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.12
COc1cc(OC)cc(c1)N(CC(=O)NCCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.79
COc1cc(OC)cc(c1)N(CCc2nnn[nH]2)c3ccc4ncc(nc4c3)c5cnn(C)c5,8.39
COc1cc(F)cc(c1)N(CCCO)c2ccc3ncc(nc3c2)c4cnn(CCO)c4,6.18
COc1cc(OC)cc(c1)N(CCNC(=O)C2CCCN(C)C2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.68
COc1cc(F)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCO)c5,6.88
COc1cc(OC)cc(c1)N(CCCN2CCC(N)C2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.94
Cl.CNC1CCN(CCCN(c2ccc3ncc(nc3c2)c4cnn(C)c4)c5cc(OC)cc(OC)c5)C1,6.49
Cl.COc1cc(OC)cc(c1)N(CCN2CCC(O)C2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.27
Cl.COc1cc(OC)cc(c1)N(CCN2CCC[C@H]2C(=O)O)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.68
Cl.COc1ccc(Cl)c(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.37
CCS(=O)(=O)NCCN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,7.13
COc1cc(OC)cc(c1)N(Cc2occc2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.36
COc1cc(OC)cc(c1)N(CCCN)c2ccc3ncc(nc3c2)c4cn[nH]c4,6.52
CNC(=O)c1cc(OC)cc(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(CCO)c5,5.92
COc1cc(OCCN)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.56
Cl.COc1cc(OCCO)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCO)c5,6.1
COc1cc(OC)cc(c1)N(Cc2ccc(Cl)s2)c3ccc4ncc(nc4c3)c5cnn(CCO)c5,6.54
Cl.COc1cc(OC)cc(c1)N(CCN2CCCCC2C)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.31
CCOC(=O)C1CCN(CCN(c2ccc3ncc(nc3c2)c4cnn(C)c4)c5cc(OC)cc(OC)c5)CC1,6.52
Cl.COc1cc(Cl)cc(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.9
COc1cc(OC)cc(c1)N(Cc2oc(N)nn2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.85
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(c5)C6CN(CCO)C6,5.82
COc1cc(OC)cc(c1)N(Cc2ccc(Cl)s2)c3ccc4ncc(nc4c3)c5cnn(Cc6ccc(Cl)s6)c5,5.17
Cl.COc1cc(OC)cc(c1)N(CCCN2CCC[C@H]2C)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.46
Cl.COc1cc(OC)cc(c1)N(CCN2C[C@@H](C)O[C@@H](C)C2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.21
COc1cc(OC)cc(c1)N(CCN2CCC(CC2)N(C)C)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.93
COc1cc(OC)cc(c1)N(C[C@@H]2C[C@H]2CO)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.33
CNC(=O)Cn1cc(cn1)c2cnc3ccc(cc3n2)N(CCCN4CCCC4)c5cc(OC)cc(OC)c5,7.5
Cl.COc1cc(OC)cc(c1)N(CCCN2CCC(F)C2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.51
COc1cc(OC)cc(c1)N(CCn2cccn2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.64
COc1cc(OC)cc(c1)N(Cc2cccs2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.2
COc1cc(OC)cc(c1)N(Cc2ccccc2Cl)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.19
COc1cc(OC)cc(c1)N(CC2CCOCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.2
Cn1cc(cn1)c2cnc3ccc(cc3n2)N(CC4CC4)c5ccccc5,6.45
CCOC(=O)Cn1cc(CN(c2ccc3ncc(nc3c2)c4cnn(C)c4)c5cc(OC)cc(OC)c5)nn1,7.91
OCCn1cc(cn1)c2cnc3ccc(cc3n2)N(CC4CC4)c5ccccc5,5.44
COC1CCN(CCCN(c2ccc3ncc(nc3c2)c4cnn(C)c4)c5cc(OC)cc(OC)c5)CC1,6.91
COc1cc(OC)cc(c1)N(Cc2ccc(Cl)cc2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.83
COc1cc(OC)cc(c1)N(Cc2cccc(Cl)c2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.69
COc1cc(OC)cc(c1)N(Cc2ccccc2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.5
Cl.COc1ccc(OC)c(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.67
COc1cc(OC)cc(c1)N(CCN2C(C)CCCC2C)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.6
COc1cc(OC)cc(c1)N(CCCN)c2ccc3ncc(nc3c2)c4cnn(CCS(=O)(=O)C)c4,5.8
COc1cc(OC)cc(c1)N(CCN2CCCC(N)C2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.94
COc1cc(OC)cc(c1)N(CCCCN)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.29
Cl.COc1cc(OC)cc(c1)N(CCCN2CCCCC2C)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.23
Cl.COc1cc(OC)cc(c1)N(CCCN2CCCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.17
COc1cc(OC)cc(c1)N(CC#Cc2nccn2C)c3ccc4ncc(nc4c3)c5cnn(C)c5,8.14
COc1cc(OC)cc(c1)N(CCN)c2ccc3ncc(nc3c2)c4cnn(CCS(=O)(=O)C)c4,5.93
COc1cc(OC)cc(c1)N(Cc2csc(C)n2)c3ccc4ncc(nc4c3)c5cn[nH]c5,5.95
COc1cc(OC)cc(c1)N(CCCN2CCC(C2)N3CCCCC3)c4ccc5ncc(nc5c4)c6cnn(C)c6,5.03
COc1cc(OC)cc(c1)N(CCCNC(=O)C(F)(F)F)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.65
Cl.COc1cc(OCCO)cc(c1)N(CCN)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.63
COc1cc(OC)cc(c1)N(CCNC(=O)C(F)(F)F)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.88
COc1cc(OC)cc(c1)N(CCN2CCC(CC2)C(C)(C)O)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.18
COc1cc(OC)cc(c1)N(CCN2CCC(N)CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.13
COc1cc(OC)cc(c1)N(CCCNC(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.29
COc1cc(OC)cc(c1)N(CCCN2CCCC2=O)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.26
COc1cc(OC)cc(c1)N(CCCN2CCC[C@H]2CO)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.45
COc1cc(OC)cc(c1)N(CCN2CC[C@@H](C2)C#N)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.74
COc1ccc(Cl)c(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.95
COc1cc(OC)cc(c1)N(CCCN2CC(O)C2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.78
COc1cc(OC)cc(c1)N(Cc2cn[nH]n2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.41
Cl.COc1cc(OC)c(C)c(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.78
COCC(O)CN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,6.75
COc1cc(OC)cc(c1)N(CCC2CCNCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.44
[2H]C([2H])([2H])Oc1cc(OC)cc(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.59
[2H]C([2H])([2H])n1cc(cn1)c2ccc3ncc(nc3c2)N(CCO)c4cc(OC)cc(OC)c4,6.55
CCOc1cc(F)cc(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.75
Cl.COc1ccc(OC)c(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.62
Cl.COc1cc(C=C)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.21
Cl.COCCc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.41
COc1cc(OC)cc(c1)N(CC(O)CNC(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.82
COc1cc(cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5)C6OCCO6,6.62
Cl.COc1cc(OC)cc(c1)N(CC2(CCCNC2)OC)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.35
Cl.COc1cc(OC)c(Cl)c(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.79
Cl.COc1ccc(Cl)c(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.65
COc1cc(OC)c(C)c(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.67
COc1cc(OC)c(Cl)c(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.4
COc1ccc(OC)c(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.43
CNC(=O)c1cc(OC)cc(c1)N(CCN)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.99
CNC(=O)Cn1cc(cn1)c2ccc3ncc(nc3c2)N(CCN)c4cc(OC)cc(OC)c4,5.88
COc1cc(OC)cc(c1)N(CCN2CCCC(C2)C#N)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.13
COc1cc(OC)cc(c1)N(CC(O)CN)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.38
COc1cc(OC)cc(c1)N(CCN2CCC(F)(F)CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.8
Cl.[2H]C([2H])([2H])Oc1cc(OC)cc(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cn[nH]c4,7.04
Cn1cc(cn1)c2ccc3ncc(nc3c2)N(CCN)c4cc(F)cc(OCCO)c4,5.67
COc1cc(OC)cc(c1)N(Cc2cn(CCO)nn2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.49
Cl.COc1cc(F)cc(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cn[nH]c5,6.66
COc1cc(OC)cc(c1)N(CCCNCC(F)(F)F)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.87
Cl.COc1cc(OC)cc(c1)N(CCN)c2ccc3ncc(nc3c2)c4cnn(CC5CCOCC5)c4,6.7
Cl.COc1cc(OC)cc(c1)N(CCCNC(=O)C(C)(O)C(F)(F)F)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.83
COc1cc(OC)cc(c1)N(CCCNC(=O)C(C)(O)C(F)(F)F)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.83
COc1ccc(OC)c(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cn[nH]c4,5.31
Cl.COc1ccc(OC)c(c1)N(CCN)c2ccc3ncc(nc3c2)c4cn[nH]c4,5.26
Cl.COc1ccc(Cl)c(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cn[nH]c4,6.62
Cl.COc1cc(OC)c(Cl)c(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,8.19
CCN(CC)CCN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,7.37
[2H]C([2H])([2H])n1cc(cn1)c2cnc3ccc(cc3n2)N(CCNC(C)C)c4cc(OC)cc(OC)c4,7.53
[2H]C([2H])([2H])Oc1cc(OC)cc(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.62
COc1cc(OC)cc(c1)N(CCNC(=O)C2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.53
COc1cc(OC)cc(c1)N(CCNC(=O)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.08
Cl.COc1cc(OC)cc(c1)N(CCn2cccn2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.38
CCn1cc(cn1)c2cnc3ccc(cc3n2)N(CCNC)c4cc(OC)cc(OC)c4,6.77
Cl.CNCCN(c1ccc2ncc(nc2c1)c3cnn(c3)C(C)C)c4cc(OC)cc(OC)c4,7.07
Cl.COc1cc(OC)c(C)c(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.81
Cl.COc1ccc(Cl)c(c1)N(CCO)c2ccc3ncc(nc3c2)c4cn[nH]c4,5.68
Cl.CNC(=O)Cn1cc(cn1)c2cnc3ccc(cc3n2)N(CCNC(C)C)c4cc(OC)cc(OC)c4,7.66
COc1cc(OC)cc(c1)N(CCNC(=O)C(C)(O)C(F)(F)F)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.74
Cl.COc1cc(OC)cc(c1)N(CCCN2CCC(C2)N3C[C@@H](C)O[C@@H](C)C3)c4ccc5ncc(nc5c4)c6cnn(C)c6,7.1
COc1cc(OC)cc(c1)N(CCN2CCC(C2)N(C)C)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.44
COc1cc(OC)cc(c1)N(CC2CCN(CC2)C(C)C)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.77
COc1cc(OC)cc(c1)N(Cc2csc(C)n2)c3ccc4ncc(nc4c3)c5cnn(CCN6CCNCC6)c5,6.19
COc1cc(OC)cc(c1)N(CCN2CC[C@@H](C2)C#N)c3ccc4ncc(nc4c3)c5cn[nH]c5,6.79
COc1cc(OC)cc(c1)N(CCCN2CCC(F)(F)C2)c3ccc4ncc(nc4c3)c5cn[nH]c5,6.06
Cl.COc1cc(OC)cc(c1)N(CCCN2CCC(F)(F)C2)c3ccc4ncc(nc4c3)c5cn[nH]c5,6.06
Cl.COc1cc(OC)cc(c1)N(CCCN2CCC(F)(F)C2)c3ccc4ncc(nc4c3)c5cnn(CC6CCOCC6)c5,6.27
COc1cc(OCCF)cc(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.7
COc1cc(OC)cc(c1)N(CCCN2CCC(CC2)C(F)(F)F)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.86
COc1cc(OC)cc(c1)N(CC2CCN(C)CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.34
COc1cc(OC)cc(c1)N(CCCN2CCC[C@@H]2CO)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.76
COc1cc(OC)cc(c1)N(Cc2oc(NCCO)nn2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.52
Cl.COc1cc(OC)cc(c1)N(CCCN2CCC[C@@H]2C)c3ccc4ncc(nc4c3)c5cnn(C)c5,8.12
COc1cc(OC)cc(c1)N(CCN2CCC[C@@H]2CO)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.6
COc1cc(OC)cc(c1)N(CCN2CCC[C@H]2CO)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.32
Cl.COc1cc(OC)cc(c1)N(Cc2ccc(Cl)s2)c3ccc4ncc(nc4c3)c5cnn(CCN6CCNCC6)c5,5.56
Cl.CCn1cc(cn1)c2cnc3ccc(cc3n2)N(CCNC(C)C)c4cc(OC)cc(OC)c4,7.79
COc1cc(OC)cc(c1)N(CC(C)(C)O)c2ccc3ncc(nc3c2)c4cn[nH]c4,6.08
COc1cc(OC)cc(c1)N(CCCO)c2ccc3ncc(nc3c2)c4cnn(c4)C(C)C,6.85
COc1cc(F)cc(c1)N(CCO)c2ccc3ncc(nc3c2)c4cn[nH]c4,5.92
CCOc1cc(F)cc(c1)N(CCN)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.44
Cl.COc1cc(OC)cc(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cnn(CC5CCOCC5)c4,8.02
COc1cc(OC)cc(c1)N(CCC2CCN(CC2)C(C)C)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.24
COc1cc(OC)cc(c1)N(C[C@@H](O)CO)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.38
COc1cc(OC)cc(c1)N(C[C@H](O)CO)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.01
COc1cc(OC)cc(c1)N(CC(O)C(F)(F)F)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.89
CCn1cc(cn1)c2cnc3ccc(cc3n2)N(CCN)c4cc(OC)cc(OC)c4,6.49
Cl.CCCn1cc(cn1)c2cnc3ccc(cc3n2)N(CCN)c4cc(OC)cc(OC)c4,6.41
CNC(=O)c1cc(OC)cc(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.33
COc1cc(OC)cc(c1)N(CCCN2C[C@@H](C)O[C@@H](C)C2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.34
COc1cc(OC)cc(c1)N(CCCN2CCNCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.35
COc1cc(F)cc(c1)N(CCN)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.7
COc1cc(OC)cc(c1)N(CCCN2CCC(C2)S(=O)(=O)C)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.42
COc1cc(F)cc(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.27
COc1cc(OC)cc(c1)N(CCCN)c2ccc3ncc(nc3c2)c4cnn(c4)C(C)C,7.11
COc1cc(F)cc(c1)N(CCCN2CCC(C2)C#N)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.7
Cl.COc1cc(OC)cc(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cn[nH]c4,7.57
Cl.COc1cc(OC)cc(c1)N(CC(=O)NCCN)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.71
CNC(=O)c1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.73
COc1cc(OC)cc(c1)N(Cc2ncc[nH]2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.54
CNC(=O)c1cc(F)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.64
Cl.COc1cc(OC)cc(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(c5)C(C)C,7.39
CNC(=O)c1cc(F)cc(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.06
CNC[C@@H](O)CN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,7.19
CNC[C@H](O)CN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,7.44
